,file_name,jde
1282,VTFR_M05-0.80X025.par,24104669
1283,VTFR_M12-1.75X030.par,24104671
1284,VTHE_M10-1.50X012_CLS8.8.par,24104681
1285,VTHE_M12-1.75X070_CLS8.8.par,24104683
1286,VTHE_M12-1.75X080_CLS8.8.par,24104684
1287,VTHE_M12-1.75X016_CLS8.8.par,24104685
1288,VTCY_0.625-11X1.250.par,24104686
1289,VTHE_M16-2.00X035_CLS8.8.par,24104691
1290,24104709.par,24104709
1291,VTCY_M06-1.00X016_SS.par,24104710
1292,VP_M05-0.80X010.PAR,24104711
1293,VP_M06-1.00X010_SS.PAR,24104712
1294,VTHE_M06-1.00X055_CLS8.8.par,24104714
1295,VTHE_M08-1.25X045_CLS8.8.par,24104715
1296,VTHE_M08-1.25X090_CLS8.8.par,24104716
1297,VTHE_M10-1.50X035_CLS8.8.par,24104717
1298,VTHE_M10-1.50X045_CLS8.8.par,24104718
1299,VTHE_M10-1.50X065_CLS8.8.par,24104719
1300,VTHE_M16-2.00X080_CLS8.8.par,24104720
1301,VTHE_M20-2.50X040_CLS8.8.par,24104721
1302,VTHE_M20-2.50X130_CLS8.8.par,24104722
1303,VP_M06-1.00X010.PAR,24104724
1304,VP_M06-1.00X016.PAR,24104725
1305,VP_M08-1.25X010.PAR,24104726
1306,VP_M08-1.25X016.PAR,24104727
1307,VTFR_M05-0.80X020.par,24104731
1308,VTFR_M12-1.75X035.par,24104732
1309,VTCY_M04-0.70X035.par,24104733
1310,VTCY_M05-0.80X045.par,24104734
1311,VTCY_M06-1.00X035.par,24104735
1312,VTCY_M06-1.00X090.par,24104736
1313,VTCY_M08-1.25X016.par,24104737
1314,VTCY_M10-1.50X040.par,24104738
1315,VTCY_M10-1.50X070.par,24104739
1316,VTCY_M10-1.50X090.par,24104740
1317,VTCY_M12-1.75X020.par,24104741
1318,VTCY_M10-1.50X035.PAR,24104742
1319,VTHE_M08-1.25X130_CLS8.8.par,24104743
1320,VTFR_M08-1.25X040.par,24104760
1321,VTHE_M12-1.75X110_SS.par,24104761
1322,VTHE_M12-1.75X130_SS.par,24104762
1323,VTHE_M12-1.75X140_SS.par,24104763
1324,VTHE_M12-1.75X070_SS.par,24104764
1325,VTHE_M06-1.00X045_SS.par,24104765
1326,VTHE_M06-1.00X055_SS.par,24104766
1327,VTHE_M06-1.00X065_SS.par,24104767
1328,VTHE_M20-2.50X040_SS.par,24104768
1329,VTHE_M10-1.50X020_SS.par,24104769
1330,VTHE_M10-1.50X065_SS.par,24104770
1331,VTHE_M10-1.50X080_SS.par,24104771
1332,VTHE_M10-1.50X070_SS.par,24104772
1333,VTHE_M08-1.25X025_SS.par,24104773
1334,VTHE_M08-1.25X090_SS.par,24104775
1335,VTHE_M08-1.25X035_SS.par,24104776
1336,VTHE_M08-1.25X080_SS.par,24104777
1337,VTHE_M08-1.25X016_SS.par,24104778
1338,VTHE_M16-2.00X080_SS.par,24104779
1339,VTHE_M16-2.00X050_SS.par,24104780
1340,VTHE_M05-0.80X012_SS.par,24104781
1341,VTHE_M05-0.80X020_SS.par,24104782
1342,VTHE_M05-0.80X025_SS.par,24104783
1343,VTHE_M06-1.00X050_SS.par,24104784
1344,VTHE_M08-1.25X020_SS.par,24104785
1345,VTHE_M08-1.25X140_SS.par,24104786
1346,VTCY_M12-1.75X020_SS.par,24104787
1347,VTCY_M12-1.75X050_SS.par,24104788
1348,VTCY_M12-1.75X040_SS.par,24104789
1349,VTCY_M12-1.75X025_SS.par,24104790
1350,VTCY_M06-1.00X020_SS.par,24104791
1351,VTCY_M06-1.00X070_SS.par,24104792
1352,VTCY_M06-1.00X090_SS.par,24104793
1353,VTCY_M06-1.00X035_SS.par,24104794
1354,VTCY_M06-1.00X050_SS.par,24104795
1355,VTCY_M06-1.00X060_SS.par,24104796
1356,VTCY_M06-1.00X040_SS.par,24104797
1357,VTCY_M06-1.00X025_SS.par,24104798
1358,VTCY_M05-0.80X050_SS.par,24104799
1359,VTCY_M05-0.80X016_SS.par,24104800
1360,VTCY_M05-0.80X025_SS.par,24104801
1361,VTCY_M05-0.80X035_SS.par,24104802
1362,VTCY_M05-0.80X045_SS.par,24104803
1363,VTCY_M05-0.80X020_SS.par,24104804
1364,VTCY_M10-1.50X070_SS.par,24104805
1365,VTCY_M10-1.50X040_SS.par,24104806
1366,VTCY_M10-1.50X020_SS.par,24104807
1367,VTCY_M10-1.50X016_SS.par,24104808
1368,VTCY_M10-1.50X025_SS.par,24104809
1369,VTCY_M08-1.25X035_SS.par,24104810
1370,VTCY_M08-1.25X070_SS.par,24104811
1371,VTCY_M08-1.25X046_SS.par,24104812
1372,VTCY_M08-1.25X016_SS.par,24104813
1373,VTCY_M08-1.25X020_SS.par,24104814
1374,VTCY_M08-1.25X025_SS.par,24104815
1375,VTCY_M08-1.25X040_SS.par,24104816
1376,VTCY_M08-1.25X050_SS.par,24104817
1377,VTCY_M08-1.25X090_SS.par,24104818
1378,VTCY_M04-0.70X025_SS.par,24104819
1379,VTCY_M04-0.70X010_SS.PAR,24104820
1380,VTCY_M04-0.70X035_SS.par,24104821
1381,VTCY_M05-0.80X012_SS.par,24104822
1382,VTFR_M06-1.00X025_SS.par,24104823
1383,VTFR_M12-1.75X035_SS.par,24104824
1384,VTFR_M06-1.00X020_SS.par,24104825
1385,VTFR_M05-0.80X016_SS.par,24104826
1386,VTHE_M08-1.25X065_CLS8.8.par,24104829
1387,VTFR_M05-0.80X020_SS.par,24104830
1388,VTFR_M08-1.25X045_SS.par,24104831
1389,VP_M05-0.80X008_SS.PAR,24104858
1390,VP_M06-1.00X025_SS.PAR,24104860
1391,VP_M06-1.00X016_SS.PAR,24104861
1392,VP_M06-1.00X020_SS.PAR,24104862
1393,VP_M06-1.00X008_SS.PAR,24104863
1394,VP_M08-1.25X016_SS.PAR,24104864
1395,VTHE_M16-2.00X060_SS.par,24104865
1396,VTHE_M10-1.50X045_SS.par,24104866
1397,VTHE_M16-2.00X040_SS.par,24104867
1398,VTHE_M10-1.50X040_SS.par,24104868
1399,VTHE_M10-1.50X025_SS.par,24104869
1400,VTCY_M12-1.75X035_SS.par,24104873
1401,VTCY_M10-1.50X090_SS.par,24104874
1402,VP_M08-1.25X010_SS.PAR,24104886
1403,VTCY_M06-1.00X012_SS.par,24104888
1404,VTHE_M20-2.50X130_SS.par,24104891
1405,VTHE_M06-1.00X035_SS.par,24104892
1406,VTHE_M06-1.00X016_SS.par,24104921
1407,VTHE_M10-1.50X030_SS.par,24104922
1408,VTHE_M06-1.00X030_SS.par,24104923
1409,VTHE_M12-1.75X050_SS.par,24104924
1410,VTHE_M12-1.75X025_SS.par,24104925
1411,VTHE_M08-1.25X040_SS.par,24104926
1412,VTHE_M06-1.00X025_SS.par,24104927
1413,VTFR_M06-1.00X016_SS.par,24104928
1414,VP_M10-1.50X010_SS.PAR,24104932
1415,VTHE_M10-1.50X130_CLS8.8.par,24104936
1416,VTFR_M10-1.50X025.par,24104946
1417,VTFR_M10-1.50X030.par,24104947
1418,VTFR_M10-1.50X040.par,24104948
1419,VP_M12-1.75X016.PAR,24104949
1420,VP_M12-1.75X012.PAR,24104950
1421,VTCYE_0.500-13X0.625X1.750.PAR,24104955
1422,VTHE_M16-2.00X060_CLS8.8-GALV.par,24104973
1423,VTFR_M08-1.25X040_SS.par,24104979
1424,VTFR_M08-1.25X025_SS.par,24104980
1425,VP_M10-1.50X020_SS.PAR,24104981
1426,VTFR_0.190-24X2.500.par,24104997
1427,VTCY_0.138-32X0.625.par,24105013
1428,VTFR_M06-1.00X025.par,24105021
1429,VTHE_0.750-10X6.500_GR8.par,24105052
1430,VTCY_M06-1.00X016.par,24105058
1431,VTCY_M06-1.00X045.par,24105083
1432,VTHE_M16-2.00X030_CLS8.8.par,24105091
1433,VTCY_0.190-32X3.500.par,24105154
1434,VTHE_0.875-9X3.500_GR5.par,24105204
1435,VTFR_0.375-16X3.500.par,24105205
1436,VTHE_1.000-8X7.000_GR5.par,24105207
1437,VP_0.625-11X2.500.PAR,24105272
1438,VTHE_0.750-16X2.500_GR8.par,24105320
1439,VTHE_0.750-16X4.000_GR8.par,24105321
1441,VTCYE_0.313-18X0.375X1.000.PAR,24105841
1442,VTCYE_0.313-18X0.375X1.500.PAR,24105877
1443,VTCY_0.250-20X1.250_SS.par,24105887
1444,VTCY_M12-1.75X090_SS.par,24105898
1445,VP_M22-2.50X050.PAR,24105899
1446,VP_M20-2.50X030.PAR,24105900
1447,VP_M05-0.80X008.PAR,24105901
1448,VTHE_M24-3.00X050_CLS8.8-BLACK.par,24105902
1449,VTFR_0.500-13X2.000.par,24105971
1450,VTHE_0.375-16X2.000_FULL_GR5.PAR,24105979
1452,VTCY_0.500-13X1.250_SS.par,24105998
1453,VTFR_0.138-32X1.000_SS.par,24105999
1454,VTHE_0.500-13X2.250_GR2.par,24106011
1455,VTHE_0.375-16X3.500_SS.par,24106017
1457,VTHE_0.375-16X2.000_SS.par,24106018
1458,VTHE_M10-1.50X035_SS.par,24106027
1459,VTHE_M08-1.25X070_SS.par,24106028
1460,VTHE_M12-1.75X016_SS.par,24106029
1462,VTHE_0.500-13X2.000_FULL_GR2.par,24106033
1464,VTHE_0.750-10X2.750_GR5.par,24106038
1465,VTHE_M08-1.25X045_SS.par,24106071
1466,VTHE_M16-1.50X035_CLS8.8.par,24106072
1467,VTCY_M10-1.50X060_SS.par,24106080
1468,VTFR_M05-0.80X022_PLATED.par,24106135
1469,VTCY_0.438-20X2.000.par,24106149
1470,VTHE_0.625-18X1.750_GR5.par,24106175
1471,VTHE_0.750-16X2.000_GR5.par,24106177
1472,VTHE_0.375-24X1.750_GR5.par,24106178
1473,VTFR_0.250-20X3.500.par,24106180
1474,VTFR_0.250-20X4.000.par,24106181
1475,VTHE_0.500-20X6.500_GR5.par,24106279
1476,VTHE_1.375-6X6.000_GR5.par,24106416
1477,VTHE_0.500-20X2.500_GR12.par,24106434
1478,VTHE_0.750-16X8.000_GR8.par,24106505
1479,VTHE_0.500-20X2.500_GR8.par,24106551
1480,VP_0.375-16X0.500_KP.PAR,24106626
1481,VTHE_1.375-12X7.250_GR5.par,24106686
1482,VTHE_M20-2.50X060_CLS8.8.par,24106740
1483,VTHE_0.875-9X7.000_GR5.par,24106793
1484,VTCY_0.438-14X0.750.par,24106838
1485,VP_0.625-11X3.000.PAR,24106841
1487,VTHE_0.313-18X1.500_SS.par,24106862
1488,VTHE_1.000-8X5.500_GR5.par,24106926
1489,VTHE_1.000-8X6.000_GR5.par,24106927
1490,VTHE_1.000-12X5.000_GR12.par,24106948
1491,VTHE_1.500-6X6.000_GR5.par,24106972
1492,VTHE_1.000-8X3.500_GR8.par,24107015
1493,VTHE_0.500-13X2.000_GR8.par,24107017
1494,VTHE_0.375-24X2.000_GR12.par,24107034
1495,VTHE_1.000-8X2.500_GR5.par,24107048
1496,VTFR_0.500-13X3.000.par,24107049
1497,VTHE_0.313-18X4.500_GR5.par,24107075
1498,VTHE_0.750-10X5.500_GR5.par,24107078
1499,VTHE_0.750-16X4.250_GR8.par,24107086
1500,VTHE_0.625-11X6.000_GR5.par,24107112
1501,VTHE_0.875-9X5.000_GR5.par,24107205
1502,VTHE_0.875-9X6.000_GR5.par,24107209
1503,VTHE_0.375-24X3.000_GR8.par,24107274
1504,VTHE_0.625-18X2.250_GR8.par,24107285
1505,VTHE_0.750-16X2.000_GR8.par,24107286
1506,VTHE_0.750-16X4.500_GR8.par,24107300
1507,VP_0.500-13X2.000.PAR,24107353
1508,VTHE_0.625-11X8.000_GR5.par,24107373
1509,VP_M10-1.50X025.PAR,24107414
1510,VTCY_M04-0.70X012_SS.PAR,24107418
1512,VTHE_0.500-13X1.500_SS.par,24107431
1513,VP_1.000-8X1.250.PAR,24107435
1514,VTFR_0.750-10X3.000.par,24107436
1515,VP_0.250-20X2.000.PAR,24107443
1516,VP_0.313-18X0.500.PAR,24107663
1517,VTFR_0.625-11X3.000.PAR,24107929
1518,VTCY_M06-1.00X040.par,24109007
1519,VTHE_0.375-24X1.250_G,24109036
1521,VTCY_0.500-13X1.000.par,24109046
1522,VTHE_M16-2.00X040_CLS8.8.par,24109064
1523,VTRO_0.250-20X0.500_GR5.PAR,24109071
1524,VTHE_0.250-20X4.500_GR5.par,24109073
1525,VTFR_M08-1.25X025.par,24109075
1526,VTHE_0.375-16X4.250_GR5.par,24109077
1527,VTHE_0.375-16X5.500_GR5.par,24109078
1528,VTFR_0.112-40X0.500.par,24109098
1529,VTHE_0.500-13X7.000_GR5.par,24109127
1530,VTHE_0.625-18X2.500_GR5.par,24109128
1531,VTHE_0.313-24X0.750_GR5.par,24109277
1532,VTHE_M16-2.00X100_FULL_CLS8.8.par,254218
1533,VTHE_M08-1.25X130_SS316.par,300107
1534,VTCY_0.500-13X4.500.par,300187
1535,VTCY_M05-0.80X070.par,300282
1536,VTCY_M08-1.25X120.par,300283
1537,VP_M16-2.00X025.PAR,300286
1538,VTCYE_0.250-20X0.313X2.000.PAR,300290
1539,VTCY_0.190-32X0.375.par,300366
1540,VTFR_M08-1.25X060.par,300390
1541,VTFR_0.313-18X3.500.par,300494
1542,VTFR_0.313-18X1.750.par,300495
1543,VTHE_M24-3.00X090_CLS8.8.par,300519
1544,VTHE_M24-3.00X080_CLS8.8.par,300520
1545,VTCY_M12-1.75X080.par,300521
1546,VTHE_M20-2.50X120_CLS8.8.par,300542
1547,VTHE_M24-3.00X050_CLS8.8.par,300543
1548,VTHE_M24-3.00X100_CLS8.8.par,300544
1549,VTCY_M12-1.75X100.par,300545
1550,VTFR_M10-1.50X080.par,300546
1551,VTHE_M08-1.25X030_NYLON.par,300606
1552,345234.PAR,345234
1553,54010220.par,54010220
1554,VTCYE_0.375-16X0.500X0.500.par,55030020
1555,VTCYE_0.625-11X0.750X2.250.PAR,55030052
